JONGMOK_CODE,JONGMOK_NAME,LINK,REPORT
055550,신한지주,https://finance.naver.com/research/company_read.nhn?nid=56003&page=11,"지배지분순이익 4,644억원(-8% YoY, -59% QoQ), 경상 기준 이익 체력 양호시장 컨센서스 대비 약 10% 하회, 분쟁 펀드 관련 손실, 충당금 대규모 반영 영향4Q20 특이 요인: 라임 등 사모펀드 관련 외부실사 평가 반영해 손실 2,675억원 반영, 코로나19 관련 추가충당금 1,873억원, 희망퇴직비용 924억원 등20년 GMS(Global Markets &amp; Securities) 영업이익 5,669억원(+125% YoY)20년 GIB(Group and Global Investment Banking) 영업이익 +9,063억원(+33% YoY)"
086790,하나금융지주,https://finance.naver.com/research/company_read.nhn?nid=56002&page=11,"지배지분순이익 5,328억원(+52% YoY, -30% QoQ)으로 또 다시 어닝 서프라이즈시장 컨센서스(에프앤가이드 4,186억원, 블룸버그 4,335억원) 대비 20% 이상 상회4Q20 특이 요인: 희망퇴직비용 1,696억원, 비화폐성 환차익 1,493억원, 코로나19관련 추가충당금 1,082억원, 사모펀드 관련 손실 반영 1,126억원4Q20 경상 기준 순이익 7천억원 상회 추산. 호실적으로 평가. 5년 연속 연간 순이익 증가"
161390,한국타이어앤테크놀로지,https://finance.naver.com/research/company_read.nhn?nid=56001&page=11,"4분기 영업이익 2,276억원, 당사 추정 및 컨센서스 상회4분기 영업이익은 2,276억원으로 당사 추정 (2,070억원) 및 시장 컨센서스(1,814억원)를 상회했다. 영업이익률은 12.9%로 17년 하반기 이후 최고 수준을 기록했던 전분기 영업이익률을 재차 경신했다."
010950,S-Oil,https://finance.naver.com/research/company_read.nhn?nid=56000&page=11,"올해 영업이익, 작년 대비 큰 폭의 흑자전환 전망S-Oil의 올해 실적 개선을 고려할 필요가 있어 보인다. 1) 올해 상반기는 작년 대비 실적 턴어라운드 진폭이 클 전망이다. 일부 석유 제품 재고 감소에도 불구하고, 여전히 정제마진이 약세 기조를 유지하고 있으나, 유가 상승으로 작년 상반기 대비 재고관련손익 개선이 예상된다"
055550,신한지주,https://finance.naver.com/research/company_read.nhn?nid=55999&page=11,"불확실성 해소를 위한 노력으로 4분기 기대이하 실적 달성신한지주는 4분기에 전분기 대비 59.4% 감소, 시장 기대치 대비 부진한 4.644억 원의 지배주주이익 달성. 라임 및 헤리티지 관련 사모펀드에 대한 충당금으로 1,969억 원, 부동산펀드 등 대체투자자산에 대한 평가손실 696억원, 코로나 충당금 1,873억 원 등 총 4,548억 원의 추가 비용이 발생하였기 때문. 이를 제외할 경우 예상했던 수준을 초과한 실적으로 4분기 잠재적 불확실성을 해소하는데 주력한 것으로 평가."
036570,엔씨소프트,https://finance.naver.com/research/company_read.nhn?nid=55998&page=11,우려대비 나쁘지 않았던 실적4분기 실적에 대한 기대는 제한적이었다. 1분기 신규게임런칭 및 해외진출과 관련된 기대가 컸던 반면 3분기 “리니지M”의 3주년 이벤트효과 제거 등과 모바일게임시장에서의 경쟁사 신규게임 성과 등을 고려했을 때 시장의 기대치을 하회하는 실적이 예상되었기 때문이다.
178920,PI첨단소재,https://finance.naver.com/research/company_read.nhn?nid=55997&page=11,"4Q20 Review : 비수기 불구 역대 2번째 분기 매출PI첨단소재 4분기 실적은 매출 699억원(YoY +23%), 영업이익 168억원(YoY +45%), 지배순이익 106억원(YoY +44%)으로 컨센서스를 상회했다. 4분기는 전통적으로 스마트폰 신제품 출시 효과 둔화 및 연말 재고 조정 영향으로 그동안 QoQ 20% 수준의 매출 감소를 보여왔으나, 전방 수요 확대 및 모바일 수요 강세로 QoQ 매출 감소 폭은 6% 불과했고, 4분기 기준 역대 최대 매출을 시현했다."
178920,PI첨단소재,https://finance.naver.com/research/company_read.nhn?nid=55996&page=11,"P와 Q 모두 골고루 성장할 21년- 시장 예상치 상회: 4Q20 매출액은 699억원(+23.3%YoY,-6.2%QoQ), 영업이익 168억원(+177.8%YoY,+5.5%QoQ)으로 시장 예상치(매출액 692억원, 영업이익 158억원)을 상회하는 실적을 시현- 기존 제품군과 신제품 모두 호실적 기록: 4Q20에는 북미 고객사 스마트폰 신모델의 지속적인 판매 호조와 전방 산업 확대 등으로 400~500억원대에 갇혀 있던 과거 4분기와 달리 700억원의 매출을 기록"
161390,한국타이어앤테크놀로지,https://finance.naver.com/research/company_read.nhn?nid=55995&page=11,"하나 둘 해소될 악재들 - 4Q20, Surprise: 4Q20 실적은 매출액 1조 7,677억원(+6%YoY, -6%QoQ), 영업이익 2,276억원(+94%YoY, +1%QoQ)으로 컨센서스(1,814억원)를 대폭 상회. RE 타이어 수요 회복이 OE 부진을 상쇄해 전체 물량이 7% 증가- 하나 둘 해소될 악재들: 북미 및 유럽 내 주요 고객사들의 판매량이 반등함에 따라 21년에는 OE 물량 역시 안정화될 것으로 예상"
036570,엔씨소프트,https://finance.naver.com/research/company_read.nhn?nid=55994&page=11,본격적인 신작모멘텀 발현될 것기대 신작 블레이드앤소울2의 사전예약이 2월 9일부터 시작. 이전 신작들의 사전예약 주기(7~80일)을 적용해보면 4월 중순에 출시될 것으로 예상. 사전예약 당일 진행되는 온라인 쇼케이스를 통해 게임의 특성 및 추가적인 영상들이 공개될 것으로 판단. 또한 몇가지의 콘솔 게임 개발을 진행 중이라고 언급. 내년에 공개될 것으로 예상
225570,넷게임즈,https://finance.naver.com/research/company_read.nhn?nid=55993&page=11,"블루아카이브 기대 이상의 성과 기록넷게임즈의 신작 블루아카이브는 2월 4일 출시 이후 현재 일본 앱스토어 무료순위 1위, 매출순위 9위에 위치하며 높은 흥행을 기록 중. 현재 일매출은 약 10억원 정도로 추정당사는 블루아카이브가 출시하기 전 블루아카이브의 성과로 퍼블리셔인 Yostar의 이전 작품인 ‘벽람항로’와 ‘명일방주’ 대비 절반 정도를 예측했으나, 현재 초기 지표는 두 작품을 뛰어넘는 성과 기록 중"
086790,하나금융지주,https://finance.naver.com/research/company_read.nhn?nid=55992&page=11,"추가 비용 인식에도 호실적 유지2020년 4분기 순이익은 5,328억원으로 시장예상을 상회하며 실적 호조세 지속. 이자이익증가세가 이어진데다 수수료이익 감소에도 기타 비이자이익이 크게 확대되며 총영업이익이 전분기대비 9.4% 증가. 추가 대손비용 인식과 영업외손실 발생에도 전년동기대비 큰 폭의 이익증가세 기록. 특이요인으로는 외화환산이익과 대출채권 매각이익 약 1,600억원, 코로나 관련 추가충당금 1,082억원, 사모펀드 관련비용 1,126억원, 특별퇴직비용 약 1,700억원이 있었으며, 이를 제외한 수정순이익은 7,000억원 내외로 지난 3분기(약 7,500억원)와 큰 차이가 없는 수준을 기록"
011170,롯데케미칼,https://finance.naver.com/research/company_read.nhn?nid=55991&page=11,"4Q20 Review: 컨센서스 부합하는 실적 기록2020년 4분기 매출액은 3조 2,313억원(+6.1% QoQ, -5.7% YoY), 영업이익 2,125억원(+9.6% QoQ, +40.9% YoY)으로 컨센서스에 부합하는 실적을 기록하였다. 사업부문별로 보면, Olefin부문은 주요 제품의 공급 타이트, 수요 견조로 인하여 스프레드가 지속 확대되었으며 12월 대산공장 재가동이 시작되면서 전분기 대비 매출액, 영업이익 모두 증가하였다."
298050,효성첨단소재,https://finance.naver.com/research/company_read.nhn?nid=55990&page=11,"탄소섬유, 고압용기부문 글로벌 2 위현재 수소 단거리 운송수단인 튜브트레일러는 Type1인데 이건 200bar 정도 밖에 안됨. 수소 운반 가능 양이 type4는 700bar임수소 가격에서 운송비가 많이 차지함. 현재 수소차에 수소 충전 시, kg 당 8,100원 내외로 충전함. 충전소 도매가는 7,000원이 조금 넘음. 7,000원 중에 운송비가 2,500원임. 튜브트레일러가 비싼데 몇 번을 왔다갔다해야 충전소에 수소를 충전할 수 있음."
017670,SK텔레콤,https://finance.naver.com/research/company_read.nhn?nid=55989&page=11,"기대 이상의 실적을 시현한 2020년 4분기 아이폰을 선택하는 통신 이용자는 단말기 지원금보다 통신요금약정제를 선택하는 비율이 높아 신모델이 출시돼도 통신사업자의 마케팅비용에 미치는 영향은 제한적이어서 지난해 4분기에 출시된 아이폰 신모델도 마찬가지로 판단했다. 다만 지난해 코로나19로 인한 예기치 못한 마케팅 영업환경이 1년 내내 지속됨에 따라 4분기는 마케팅이 다소 강해 비용도 늘어날 것으로 예상했었는데, 회사가 발표한 4분기 마케팅비용은 당사 추정치를 상회했지만, 영업이익이 추정치를 상회하는 괜찮은 결과를 시현했다. 5G 가입자가 역대 분기 최고 수준의 증가폭을 기록해 마케팅비용 증가분을 상쇄하고도 남을 만큼 효율적인 비용 집행이었다고 평가할 수 있다"
055550,신한지주,https://finance.naver.com/research/company_read.nhn?nid=55988&page=11,"대규모 비용이 발생했던 2020년, 소폭 이익증가로 마무리  신한지주의 2020년 연결순이익은 3.42조원으로 YoY 0.3% 증가함. 7년 연속 이익증가를 보여줬지만 증가율은 크게 둔화. NIM 하락, 코로나 관련 충당금적립, 펀드 관련 손실인식 등 대규모 비용요인이 발생한 영향. 코로나 관련 충당금은 약 4천억원이 적립됨. 신한금융투자의 2020년 순이익은 1,548억원으로 YoY 30% 감소. 투자상품관련 손실이 커진 결과로 타 금융지주사가 증권 자회사들의 이익증가 효과를 누린 점과 대비되어 아쉬운 부분. 신한금융투자의 수수료수익 증가율은 46%로 비용처리가 일단락되면 이익기여도는 어느 정도 높아질 것"
086790,하나금융지주,https://finance.naver.com/research/company_read.nhn?nid=55987&page=11,"4Q, 대규모 비용요인 발생했지만 양호한 실적  하나금융의 4분기 연결순이익은 5,328억원으로 대규모 비용요인 감안 시 양호한 실적 발표. 4분기 발생한 대규모 비용요인은 희망퇴직비용 1천7백억원, 코로나 관련 대손비용 1천1`백억원, 사모펀드관련 비용 1천1백억원 등. 외화환산이익 1천5백억원으로 일부 만회. 2020년 연간 연결순이익은 2.64조원으로 10.3%의 높은 이익증가율을 보임. NIM 하락과 코로나 관련 추가 충당금을 적립하는 어려운 상황에서 보여준 좋은 실적. 2016년부터 꾸준한 이익증가세를 유지하고 있음"
105560,KB금융,https://finance.naver.com/research/company_read.nhn?nid=55986&page=11,"4Q20 지배지분순이익 5,772억원(+8% YoY, -51% QoQ)시장 컨센서스(블룸버그 5,604억원, 에프앤가이드 5,942억원)와 유사한 실적20년 양호한 실적 기록한 것으로 평가. 비은행 자회사의 이익 비중 34% (경상 기준)4Q20 특이 요인: 희망퇴직비용 3,440억원(은행 3,020억원, 증권 200억원, 푸르덴셜생명 100억원 등), 코로나19 관련 추가충당금 1,710억원, 은행 특수채권 충당금환입 620억원, 증권 무역금융펀드 충당부채 전입 320억원 발생"
003490,대한항공,https://finance.naver.com/research/company_read.nhn?nid=55985&page=11,"별도 영업이익 1,466억원(+20.5% yoy) 증가: 예상치 상회별도 기준 매출액 1조 8,549억원(-36.7%, yoy), 영업이익 1,466억원(+20.5% yoy)화물 부분 물동량 및 단가 각각 21.2% YoY, 96.6% yoy 개선되며 실적호조 이끌어"
128940,한미약품,https://finance.naver.com/research/company_read.nhn?nid=55984&page=11,"시장 기대를 상회하는 영업이익 달성4Q20 매출액 2,773억원(-8.5% YoY), 영업이익 416억원(+39.2% YoY) 기록매출액은 컨센서스에 부합, 영업이익은 크게 상회하는 수준수익성 개선은 ①코로나19로 인한 마케팅비용 감소와 ②북경한미약품의 영업이익률 정상화(27.5%), ③연구개발비 감소에 기인"
033780,KT&G,https://finance.naver.com/research/company_read.nhn?nid=55983&page=11,"4분기 영업이익 3,380억원으로 시장 컨센서스 소폭 상회KT&amp;G의 4Q20 연결기준 영업이익은 3,380억원(+35% YoY)으로 시장 컨센서스를 소폭 상회하였다. 실적이 시장 기대치를 상회한 이유는 중동 수출 회복, 부동산 분양 매출 증가 속에 매출채권 회수(중동 수출)에 따른 대손충당금 환입(370억원)이 발생하면서, 별도기준 판관비가 젂년동기 대비 -310억원 정도 감소하였기 때문이다."
105560,KB금융,https://finance.naver.com/research/company_read.nhn?nid=55982&page=11,"NIM 개선, 증시 호조로 1/4 분기 기대 이상 실적 전망KB 금융의 지배주주 순이익은 4/4 분기에 전분기 대비 50.5% 감소한 5,773 억 원으로 시장 컨센서스 대비 소폭 감소함. 코로나 관련 충당금으로 1,710 억 원, 희망 퇴직비용으로 3,440 억원(2019 년 1,750 억 원), 사모펀드 관련 추가 충당금으로 870 억원을 반영한 점이 전분기 대비 실적 감소의 주된 이유임. 상기 비경상적 요인을 제외할 경우 4 분기에도 1 조원에 근접한 긍정적 실적으로 평가."
036420,제이콘텐트리,https://finance.naver.com/research/company_read.nhn?nid=55981&page=11,"아쉽지만, 올해는 기대를 안할 수가 없다코로나19로 극장 부문의 부진이 지속되면서 1년 내내 적자를 기록했지만, 하반기 극장 부문의 반등 및 제3자 배정 유증에 따른 중국향 판매 확대 등 기대를 안할 수가 없는 한해가 될 것이다. 2년에 걸친 판권 상각과 메가박스 상장과 파생상품 손실 이슈가 마무리된 만큼 실적으로 딱 한번만 증명하면 주가는 빠르게 리레이팅 될 것이다."
253450,스튜디오드래곤,https://finance.naver.com/research/company_read.nhn?nid=55980&page=11,"아쉬운 실적이나 조정 시 매수 유효&lt;스위트홈&gt;의 글로벌 흥행에 따른 높은 모멘텀에도 불구하고 3년 연속 4분기 실적 쇼크는 상당히 아쉽다. 다만, 1) 미국에서 다수의 글로벌 프로젝트를 준비 중이고 2) 아이치이 오리지널 3편 제작 계획 등 한한령 완화에 따른 가파른 이익 개선 가능성이 높은 1등 제작사임을 감안할 때 조정 시 매수가 유효하다."
035760,CJ ENM,https://finance.naver.com/research/company_read.nhn?nid=55979&page=11,"목표주가 하향질적으로 좋았던 4분기 실적에도 2021년 가이던스를 -8%(YoY)로 제시하면서 목표주가를 190,000원(-10%)으로 하향한다. 실적에 부담을 줄 만큼 티빙에 대한 강도 높은 투자가 코로나19로 더 빠르게 변해버린 미디어 산업에서 성장 하기 위한 필사적인 몸부림이었다고 충분히 이해해도 코로나19 회복에 따른 높은 증익을 기대했던 투자자들에 대한 배려가 너무 부족했다"
079550,LIG넥스원,https://finance.naver.com/research/company_read.nhn?nid=55978&page=11,"양질의 성장 본격화- 4Q20실적은 원화 강세 영향에도 개발사업손실충당금 반영이 미미하고 매출 증대로 컨센서스 상회- 해외 및 양산 수주 중심으로 늘어나는 수주잔고를 기반으로 실적 성장성이 2021년 이후까지 지속- 풍부한 수주잔고를 바탕으로 중장기적인개선 추세가 뚜렷해지는 국면, BUY!"
009540,한국조선해양,https://finance.naver.com/research/company_read.nhn?nid=55977&page=12,"전가 가능할 업황 개선 - 4Q20실적은 환율하락 영향과 자산손상 등으로 수익성 측면에서 적자로 돌아서며 컨센서스를 하회- 주력 선종 위주의 업황 개선과 함께 신조선가 인상 노력은 향후 실적 개선 요인- 업황 회복 단계에서 실적 악화는 신조선가 상승의 명분으로 전가가 가능, 비중확대의견 유지"
010620,현대미포조선,https://finance.naver.com/research/company_read.nhn?nid=55976&page=12,"실적 악화는 일시적 현상 - 4Q20실적은 환율급락에 따른 공사손실충당금 설정으로 영업적자를 나타내며 컨센서스를 하회- 연초부터 들려오는 신규수주 소식은 2021년 수주 목표 달성과 실적 개선에 청신호- 선박 발주 움직임 증대와 함께 신조선가 상승까지 나타나고 있어 실적은 시차를 두고 개선, BUY!"
033780,KT&G,https://finance.naver.com/research/company_read.nhn?nid=55975&page=12,"4Q20P 연결 매출액 1조3,410억원(yoy +11.9%), 영업이익 3,380억원(yoy +33.9%)KT&amp;G(별도) 매출 yoy +28.4%, 영업이익 yoy +43.2%. 부문별 매출로, 1) 제조담배 yoy +21.0%(내수 담배 yoy -3.1%, 수출 담배 yoy +129.8%), 2) 부동산 yoy +61.3% 기록. 내수 궐련 매출은 계절 요인에 따른 수요 감소 속 추석연휴 시점 차이로 M/S 0.4%p 하락. 국내 HNB는 4Q20 중 시장 침투율 증가한 가운데, 동사의 M/S가 yoy +5.6%p 증가하며 36.7%를 기록. 수출도 주력시장 판매 급증, 미국법인 등 고단가 시장 회복으로 호조세 시현"
253450,스튜디오드래곤,https://finance.naver.com/research/company_read.nhn?nid=55974&page=12,"K Contents 대장주 해 외판매 매출 비중 확대동사 4분기 실적은 매출액 1,377억원(+41.3% YoY), 영업이익 46억원(흑전 YoY)을 기록하며 컨센서스 대비 매출액 상회 반면, 영업이익은 하회하는 모습이다. 전년동기대비 방영 편수 감소 불구, 넷플릭스 &lt;스위트홈&gt; 스케일업 및 IP Value 높인 라이브러리 판매 효율 확대로 외형성장 도모 한편, 작품 완성도 강화에 따른 비용 증가로 외형성장 대비 마진확보는 제한적인 모습이다."
035760,CJ ENM,https://finance.naver.com/research/company_read.nhn?nid=55973&page=12,"코로나 불구 양 호한 영업이익 달성전사 4분기 연결 기준 매출액 9,443억원(-6.9% YoY), 영업이익 879억원(+106.0% YoY)으로 매출액 컨센서스 대비 하회 반면, 영업이익은 컨센서스를 상회. 미디어 및 커머스 수익성 강화에 TV광고 회복 및 커머스 PB 확대 등으로 수익 성장 시현. [미디어] 4분기 매출액 4,730억원(-13.2% YoY), 영업이익 419억원(+808.9% YoY)을 기록. 4분기 &lt;경이로운 소문&gt;, &lt;신서유기 8&gt;, &lt;쇼미더머니 9&gt; 등 시청률 확대 효과로 TV광고 매출액은 1,663억원(+7.7% YoY)으로 전분기대비 턴어라운드."
019680,대교,https://finance.naver.com/research/company_read.nhn?nid=55972&page=12,"2021년 흑자 전환 기대감동사는 2020년에 코로나19로 인한 대면수업 감소로 학생수가 큰 폭으로 줄어든 이유 외에도 자회사 및 사업부문 철수, 디지털 사업에 대한 투자 등 일회성 비용이 대규모 집행되어 적자를 기록했었다. 동사는 2021년에 코로나 이전의 수준으로의 학생수를 회복할 정도는 어려울 수 있으나, 그래도 대부분의 일회성 비용을 제거한다면 흑자전환은 충분히 가능할 것으로 보인다. 이유는 지금도 눈높이 부문은 흑자를 유지하고 있기 때문이다."
033780,KT&G,https://finance.naver.com/research/company_read.nhn?nid=55971&page=12,"4Q20 Review(P): 주력 시장 수출 본격화KT&amp;G의 4Q20 연결 잠정실적은 매출액 1조 3,410억원(YoY +12%, QoQ -8%), 영업이익 3,380억원(YoY +34%, QoQ -22%)을 기록하며, 기존 추정치 및 컨센서스에 대체로 부합하여 매출 및 영업이익 모두에서 사상 최대 연간 실적을 달성했다. 한편 스타필드 개발 부지 매각 건으로 매각예정자산처분이익이 1,500억원 가량 발생하여 세전이익부터는 서프라이즈가 발생했다."
033780,KT&G,https://finance.naver.com/research/company_read.nhn?nid=55970&page=12,"4Q20 연결 영업이익이 시장 기대치 약 8% 상회  작년 4분기 연결 매출액과 영업이익이 각각 1조 3,410억원(+11.9% yoy), 3,380억원(+35.3% yoy)을 시현했으며 기타손익 및 금융손익 증가 등의 영향으로 순이익도 163.4%(yoy) 증가함. KGC인삼공사 실적 부진에도 불구, 중동 지역과 미국 등 해외 담배 판매 실적 호조 및 부동산 매출 성장에 따른 별도 실적 호조로 컨센서스(매출액: 1조 3,209억원, 영업이익: 3,144억원)와 IBKS 추정치(매출액: 1조 3,843억원, 영업이익: 3,216억원)를 상회. 2020년 연결 기준 매출액과 영업이익은 5조 3,016억원(+6.8% yoy), 1조 4,824억원(+7.5% yoy)으로 사상 최대 실적을 달성했으며 주당 배당금을 4,800원(시가배당률: 5.5%)으로 400원 인상함"
105560,KB금융,https://finance.naver.com/research/company_read.nhn?nid=55969&page=12,"4Q 기대수준에 부합한 실적  2020년 4분기 연결순이익 5,773억원으로 YoY 4.3% 증가. IBKS 전망치 5,665억원을 1.9% 상회한 기대수준에 부합한 실적. 시장 컨센서스는 6,018억원. 2020년 연결순이익은 3.46조원으로 YoY 4.3% 증가함. 4Q 손익 특이요인은 희망퇴직비용 3천4백억원, 코로나 관련 추가 충당금 1천7백억원 등. 경상이익 기준 비은행 이익비중이 34%로 점차 상승 중. KB증권의 2020년 순이익은 4천3백억원으로 YoY 65% 증가함"
348210,넥스틴,https://finance.naver.com/research/company_read.nhn?nid=55968&page=12,"KLA를 대체하는 유일한 Wafer Inspection 장비 제조사Wafer 전공정 Inspection 장비 제조사. 20년 10월 8일 코스닥 상장글로벌 Dark Field Inspection 장비 점유율: KLA 97%, 넥스틴 3%"
090430,아모레퍼시픽,https://finance.naver.com/research/company_read.nhn?nid=55967&page=12,"중국에서 보이고 있는 가능성4Q20 매출액 1조 1,569억원(-13.3%, YoY), 영업손실 -92억원(적자전환) 기록당사 추정치인 영업손실 -121억원 부합면세 채널 시장 상회 실적 기록하며 국내사업 영업손실 -560억원(적자전환)- 면세(-30.9%), 전통채널(-25.2%), 온라인(30%)해외사업 영업이익 516억원(OPM 9.5%) 기록, 해외매장 스크랩으로 인한 고정비 감소- 중국법인 성장률 5.1% 추정, 설화수 60% 성장, 이니스프리 -20% 역성장"
218150,미래생명자원,https://finance.naver.com/research/company_read.nhn?nid=55966&page=12,
067570,엔브이에이치코리아,https://finance.naver.com/research/company_read.nhn?nid=55965&page=12,
069410,엔텔스,https://finance.naver.com/research/company_read.nhn?nid=55964&page=12,
322510,제이엘케이,https://finance.naver.com/research/company_read.nhn?nid=55963&page=12,
085370,루트로닉,https://finance.naver.com/research/company_read.nhn?nid=55962&page=12,
060280,큐렉소,https://finance.naver.com/research/company_read.nhn?nid=55961&page=12,
084650,랩지노믹스,https://finance.naver.com/research/company_read.nhn?nid=55960&page=12,
126880,제이엔케이히터,https://finance.naver.com/research/company_read.nhn?nid=55959&page=12,
071850,캐스텍코리아,https://finance.naver.com/research/company_read.nhn?nid=55958&page=12,
267790,배럴,https://finance.naver.com/research/company_read.nhn?nid=55957&page=12,
059120,아진엑스텍,https://finance.naver.com/research/company_read.nhn?nid=55956&page=12,
068050,팬엔터테인먼트,https://finance.naver.com/research/company_read.nhn?nid=55955&page=12,
093920,서원인텍,https://finance.naver.com/research/company_read.nhn?nid=55954&page=12,
060310,3S,https://finance.naver.com/research/company_read.nhn?nid=55953&page=12,
096870,엘디티,https://finance.naver.com/research/company_read.nhn?nid=55952&page=12,
213420,덕산네오룩스,https://finance.naver.com/research/company_read.nhn?nid=55951&page=12,"4Q20 Review : 분기 역대 최고 영업이익4분기 실적은 매출 435억원(YoY +57%), 영업이익 143억원 (YoY +56%)로 컨센서스를 대폭 상회했다. 아이폰12 신제품 전 모델 OLED 패널 탑재 및 갤럭시 S21 조기 출시 영향으로 4분기 삼성디스플레이 패널 출하량이 YoY 15% 증가하며 소재 낙수 효과 확대된 것으로 추정된다"
090430,아모레퍼시픽,https://finance.naver.com/research/company_read.nhn?nid=55950&page=12,뼈를 깎는 고통 뒤 빛을 보다 - 20년 4분기 일회성 비용 제거 감안시 중국 비롯한 해외 이익 개선 부각- 브랜드 및 채널 믹스 개선 따른 이익 개선세 지속 중으로 21년 이익률 가정 상향 기대감 높일 것- 목표주가 30만원으로 상향. 고밸류 구간이지만 실적 기대치 상향 가능성도 높은 만큼 밸류 부담 낮춰갈 것
032640,LG유플러스,https://finance.naver.com/research/company_read.nhn?nid=55949&page=12,"무늬만 하회 - OP 컨센서스 11.5% 하회 - 5G 가입자 증가에 따른 비용 확대 (재고평가감, 인건비 감안시 양호한 영업이익으로 판단됨)- 무선서비스 수익 +6.7%yoy로 3사 중 가장 높아 긍정적 - 21년 OP 1조원(+17%yoy)전망 - 통신 탑픽 및 TP 1.8만원 유지"
017670,SK텔레콤,https://finance.naver.com/research/company_read.nhn?nid=55948&page=12,"너의 모든 것이 좋았다 - OP 컨센서스 27.5% 상회- 본업 및 자회사 매출 성장 모두 양호한 성장 시현- 21년: 구독형 모델, 우버와의 JV 설립, 11번가를 통한 아마존 직구 등 신사업 박차 - 21년 실적 전망치 소폭 상향, TP 35만원 유지"
002790,아모레G,https://finance.naver.com/research/company_read.nhn?nid=55947&page=13,"4Q20P 매출액 yoy -16.0%, 영업이익 -145억원(적자전환) 시현4Q20 연결 매출액 1조2,614억원, 영업이익 -145억원 기록화장품 부문 매출액 yoy -16.1%, 영업이익 -173억원으로 적자전환"
271560,오리온,https://finance.naver.com/research/company_read.nhn?nid=55946&page=13,"4Q20P 매출액 yoy +3.9%, 영업이익 yoy -13.8% 시현4Q20 연결 매출액 5,781억원, 영업이익 846억원으로 당사 추정치 및 시장 컨센서스 대비 부진한 실적 기록한국: 코로나19 유행 여전한 가운데, 창고형 매장 전용 등 대용량 제품의 꾸준한 판매 지속. 익스텐션 신제품(꼬북칩, 초코파이 등) 및 신규 카테고리(생수, 비타민 드링크) 통한 성장세도 연중 이어짐. 비용구조 효율화 노력으로 판관비 감소해, 원가 부담 증가 속 유일하게 국내 수익성 개선"
090430,아모레퍼시픽,https://finance.naver.com/research/company_read.nhn?nid=55945&page=13,"설화수 점프업 , 체질 개선 증명아모레퍼시픽의 K-IFRS 연결 기준 4Q20 매출액은 전년동기대비 13.3% 감소한 1조 1,569억원, 영업손실은 적자전환한 92억원을 기록해 시장 기대치에 대체로 부합하는 실적을 기록했다. 4Q20 세전이익은 적자 확대된 -783억원으로, 외환관련 손익 192억원 및 직영점 폐점에 따른 유무형자산처분손실, 해외사업 손상처리 등의 비용이 약 460억원 반영되었다"
204320,만도,https://finance.naver.com/research/company_read.nhn?nid=55944&page=13,"4Q20 Review: 영업이익 기대치 하회. 일회성 제외시 견고한 실적만도의 4Q20 매출액 및 영업이익은 각각 1.74조원(YoY +6.3%), 804억원(YoY+27.9%)을 기록해 영업이익은 시장 기대치를 하회했다. 다만 금번 영업실적에는 약 150억원 가량 쌍용차, 사천기차에서 발생한 일회성 대손충당금이 반영되어 있으며, 이를 제외시 954억원 가량의 영업이익이 발생했다"
032640,LG유플러스,https://finance.naver.com/research/company_read.nhn?nid=55943&page=13,"지난해 4분기 실적은 잠시 주춤 연간 기준 4분기는 항상 비용에 대한 우려가 있는 시기다. 집행하기 못했던 비용과 일회성비용을 포함한 비용이 적게 나올 가능성보다는 많이 나올 가능성이 비교적 많은 시기다. 2019년부터 분기별 기대 이상의 실적을 기록함에 따라 기대 수준을 하회한 지난해 4분기 실적에 당황스러울 수 있겠으나, 계절적으로 발생할 수 있는 비용이 예상보다 많았던 것이고, 일회성비용까지 겹쳐서 그런 것이라 우려할 필요는 없다는 판단이다. 매출은 추정치를 상회하는 수준이었다"
001430,세아베스틸,https://finance.naver.com/research/company_read.nhn?nid=55942&page=13,"4분기 실적은 판가인상 지연과 손상차손으로 예상치 하회연결 영업이익은 -139억원으로 2개분기 연속 적자를 기록하며 키움증권 추정치 +63억원과 컨센서스 +21억원을 하회했다.본사 영업이익은 -19억원으로 키움증권 추정치 +5억원에 부합했는데 자동차 등 수요산업 회복에 따라 특수강 판매량이 44.4만톤(+44%QoQ, +17% YoY)으로 예상치 37.2만톤을 크게 상회한 점은 주목할 필요가 있다."
298000,효성화학,https://finance.naver.com/research/company_read.nhn?nid=55941&page=13,"동사 NF3 영업가치, 현재 시가총액의 57%를 설명작년 2분기 이후 NF3 업황이 호조세를 이어가고 있다. 작년 경쟁사의 트러블(화재) 등이 발생하였고, 반도체/디스플레이 업황 개선으로 수요가 견고한 흐름으로 전환되었기 때문이다. 참고로 작년 SK머티리얼즈 1.5천톤, 중국PERIC 3천톤 증설 이후 올해는 NF3 Top-3의 증설 계획이 없는 상황이다."
055550,신한지주,https://finance.naver.com/research/company_read.nhn?nid=55940&page=13,"당초 우려와 달리 2020년에도 연간 실적 유지 전망 소제목신한지주에 대한 투자의견 매수와 목표주가 43,000원을 유지. 4분기 추정 순익은 전년동기대비 9.5% 감소한 4,590억원으로 컨센서스 하회 예상. 주된 이유는 4분기에도 금투 라임펀드TRS 관련 추가 감액손이 발생하고, 은행에서도 라임과 아름드리를 비롯 사모펀드 관련 손실을 1,000억원 이상 반영할 것으로 추정되며 여기에 코로나 추가 충당금도 약 1,300~1,400억원 적립할 것으로 예상되기 때문"
